"","id_num","date","awards","math","physics","hpw","gender","imp","school+prog"
"1138",37387,2019-01-13,4,27.6,29.7333333333333,5.84615384615385,"male",4,"Public/2"
"1153",64944,2019-01-23,4,26.4,20.4,2.46153846153846,"male",4,"Public/2"
"1163",37398,2019-01-13,4,27.6,24.2666666666667,4.30769230769231,"male",4,"Public/2"
"1169",99315,2019-01-29,4,18.8,25.2,4.30769230769231,"male",4,"Private/1"
"1175",50222,2019-01-18,4,23.2,26.6666666666667,3.07692307692308,"male",3,"Private/1"
"1177",44066,2019-01-16,4,22.4,25.6,5.84615384615385,"male",4,"Private/2"
"1188",15431,2019-01-06,4,26.8,25.6,4,"male",4,"Public/1"
"1194",9440,2019-01-04,4,24.4,25.8666666666667,4.30769230769231,"male",4,"Private/1"
"1204",81146,2019-01-28,4,26,27.4666666666667,5.84615384615385,"male",3,"Public/1"
"1205",34829,2019-01-12,4,28,33.2,5.84615384615385,"male",3,"Public/0"
"1207",9359,2019-01-04,4,25.6,23.6,6.15384615384615,"male",3,"Public/2"
"1210",47399,2019-01-17,4,26,34.1333333333333,8,"male",3,"Public/1"
"1219",36300,2019-01-13,4,20.8,29.3333333333333,6.15384615384615,"male",3,"Private/0"
"1221",93880,2019-02-02,4,22,30,3.69230769230769,"male",4,"Private/0"
"1223",10747,2019-01-04,4,20.8,32,4.30769230769231,"male",4,"Private/0"
"1240",50672,2019-01-18,4,23.6,30.5333333333333,4.92307692307692,"male",4,"Private/0"
"1264",83339,2019-01-29,4,9.2,22,5.53846153846154,"male",3,"Private/0"
"1275",61115,2019-01-22,4,18.4,24.5333333333333,3.38461538461538,"male",3,"Private/2"
"1276",27042,2019-01-10,4,24,21.8666666666667,5.23076923076923,"male",3,"Private/0"
"1279",8934,2019-01-04,4,25.6,27.2,5.53846153846154,"male",4,"Public/0"
"1282",34538,2019-01-12,4,25.2,24.5333333333333,5.84615384615385,"male",4,"Public/0"
"1288",91858,2019-02-01,4,24.8,32,4.92307692307692,"male",3,"Private/0"
"1309",94216,2019-02-02,4,24.8,20.6666666666667,3.38461538461538,"male",3,"Private/2"
"1314",90350,2019-02-01,4,25.6,27.0666666666667,3.38461538461538,"male",4,"Public/2"
"1315",44323,2019-01-16,4,24,32.4,4.92307692307692,"male",3,"Private/0"
"1321",54836,2019-01-19,4,24,23.3333333333333,4.92307692307692,"male",3,"Private/1"
"1326",9724,2019-01-04,4,27.6,19.2,0.923076923076923,"male",3,"Public/1"
"1336",16065,2019-01-06,4,21.2,24.8,5.23076923076923,"male",4,"Private/0"
"1349",43823,2019-01-16,4,26,24.8,5.23076923076923,"male",3,"Public/0"
"1350",12548,2019-01-05,4,28,24.4,5.23076923076923,"male",3,"Public/1"
"1356",91849,2019-02-01,4,26.8,24.5333333333333,5.53846153846154,"male",4,"Public/1"
"1357",13365,2019-01-05,4,25.6,22.2666666666667,2.76923076923077,"male",3,"Public/0"
"1365",81207,2019-01-28,4,27.6,24.1333333333333,2.15384615384615,"male",4,"Public/2"
"1367",77351,2019-01-27,4,26.4,25.8666666666667,3.38461538461538,"male",3,"Public/2"
"1370",42745,2019-01-15,4,27.2,26,6.46153846153846,"male",4,"Public/2"
"1380",59548,2019-01-21,4,26,32.6666666666667,1.23076923076923,"male",4,"Public/2"
"1382",9171,2019-01-04,4,20.4,33.2,4.61538461538461,"male",3,"Private/0"
"1389",77678,2019-01-27,4,24,33.4666666666667,5.84615384615385,"male",4,"Private/0"
"1391",62792,2019-01-22,4,27.6,29.0666666666667,5.23076923076923,"male",4,"Public/2"
"1395",37025,2019-01-13,4,26.4,24.5333333333333,4.30769230769231,"male",3,"Public/1"
"1400",45175,2019-01-16,4,26.8,22.2666666666667,5.84615384615385,"male",4,"Public/1"
"1402",87670,2019-01-31,4,27.2,30.8,4,"male",3,"Public/2"
"1414",48903,2019-01-17,4,26.4,28.8,6.46153846153846,"male",3,"Public/0"
"1416",10990,2019-01-04,4,22.4,23.3333333333333,6.15384615384615,"male",4,"Private/1"
"1422",39082,2019-01-14,4,26.4,25.8666666666667,5.53846153846154,"male",3,"Public/2"
"1437",52903,2019-01-19,4,26.4,21.3333333333333,5.84615384615385,"male",4,"Public/0"
"1441",25824,2019-01-09,4,26.8,24.2666666666667,5.53846153846154,"male",3,"Public/2"
"1444",10074,2019-01-04,4,26.8,23.6,3.38461538461538,"male",3,"Public/1"
"1450",86573,2019-01-30,4,28,27.6,2.46153846153846,"male",4,"Public/2"
"1454",40789,2019-01-15,4,27.2,26.6666666666667,6.76923076923077,"male",4,"Public/3"
"1457",59665,2019-01-21,4,27.2,26.1333333333333,3.38461538461538,"male",3,"Public/1"
"1469",34964,2019-01-13,4,22.8,24.2666666666667,4.61538461538461,"male",3,"Private/2"
"1479",26462,2019-01-10,4,23.6,28.9333333333333,4,"male",3,"Private/0"
"1480",88931,2019-01-31,4,27.6,29.0666666666667,4.61538461538461,"male",4,"Public/0"
"1488",89540,2019-01-31,4,26,16.5333333333333,7.38461538461539,"male",3,"Public/1"
"1494",64596,2019-01-23,4,22,22.4,5.53846153846154,"male",4,"Private/0"
"1496",39332,2019-01-14,4,25.6,29.3333333333333,2.76923076923077,"male",3,"Public/0"
"1508",90766,2019-02-01,4,23.6,17.6,5.84615384615385,"male",3,"Private/1"
"1510",82986,2019-01-29,4,26.8,23.8666666666667,5.23076923076923,"male",4,"Public/0"
"1512",48320,2019-01-17,4,28,24.5333333333333,6.15384615384615,"male",3,"Public/1"
"1529",38062,2019-01-14,4,26.8,24,5.84615384615385,"male",3,"Public/1"
"1537",2822,2019-01-01,4,25.2,22.9333333333333,6.76923076923077,"male",3,"Public/2"
"1538",30341,2019-01-11,4,26.4,29.8666666666667,4.92307692307692,"male",3,"Public/1"
"1550",16603,2019-01-06,4,26.8,32.6666666666667,3.07692307692308,"male",4,"Public/1"
"1555",98096,2019-02-03,4,22.8,28.9333333333333,7.07692307692308,"male",4,"Private/1"
"1567",98926,2019-01-10,4,26.8,27.2,5.84615384615385,"male",3,"Public/1"
"1572",34438,2019-01-12,4,27.2,25.2,4.61538461538461,"male",4,"Public/0"
"1573",59669,2019-01-21,4,21.2,24.4,4,"male",3,"Private/1"
"1585",54398,2019-01-19,4,25.2,28.4,3.07692307692308,"male",4,"Public/2"
"1586",6356,2019-01-03,4,27.6,28.5333333333333,3.38461538461538,"male",4,"Public/1"
"1590",40753,2019-01-15,4,19.6,34.6666666666667,5.84615384615385,"male",4,"Private/0"
"1612",55187,2019-01-20,4,24.4,26.2666666666667,6.46153846153846,"male",4,"Private/0"
"1614",82980,2019-01-29,4,24,22.6666666666667,2.15384615384615,"male",4,"Private/0"
"1621",15971,2019-01-06,4,26.8,27.6,3.69230769230769,"male",3,"Public/3"
"1622",68725,2019-01-24,4,19.6,23.4666666666667,7.07692307692308,"male",3,"Private/2"
"1639",13917,2019-01-05,4,27.2,24,5.23076923076923,"male",3,"Public/0"
"1645",96392,2019-02-03,4,20.4,29.2,2.76923076923077,"male",3,"Private/1"
"1649",19443,2019-01-07,4,25.2,26,5.84615384615385,"male",4,"Public/1"
"1651",61966,2019-01-22,4,23.6,31.0666666666667,5.23076923076923,"male",4,"Private/0"
"1656",11055,2019-01-04,4,26.8,28.8,5.23076923076923,"male",4,"Public/0"
"1658",34500,2019-01-12,4,27.2,29.2,6.76923076923077,"male",4,"Public/1"
"1668",28927,2019-01-11,4,25.6,33.6,4.61538461538461,"male",3,"Public/2"
"1669",32621,2019-01-12,4,8.4,26.6666666666667,5.53846153846154,"male",4,"Private/1"
"1675",9695,2019-01-04,4,25.6,34.2666666666667,5.23076923076923,"male",4,"Public/2"
"1676",58064,2019-01-21,4,25.6,29.0666666666667,3.38461538461538,"male",4,"Public/2"
"1682",61658,2019-01-22,4,24.8,30.9333333333333,4.92307692307692,"male",4,"Private/0"
"1691",85575,2019-01-30,4,18.8,20.1333333333333,4,"male",3,"Private/1"
"1692",40384,2019-01-14,4,20.4,29.7333333333333,3.07692307692308,"male",3,"Private/1"
"1695",60534,2019-01-21,4,24,26.2666666666667,2.46153846153846,"male",3,"Private/0"
"1699",37302,2019-01-13,4,26.8,29.3333333333333,4.61538461538461,"male",3,"Public/2"
"1701",39626,2019-01-14,4,24.8,24.5333333333333,5.84615384615385,"male",3,"Private/2"
"1702",53162,2019-01-19,4,27.6,23.7333333333333,7.69230769230769,"male",3,"Public/3"
"1708",49176,2019-01-18,4,28,21.7333333333333,5.23076923076923,"male",3,"Public/0"
"1720",14120,2019-01-05,4,26.4,22.8,6.15384615384615,"male",3,"Public/1"
"1729",98444,2019-01-13,4,28,29.7333333333333,3.38461538461538,"male",4,"Public/1"
"1734",9789,2019-01-04,4,22.8,21.8666666666667,3.38461538461538,"male",4,"Private/0"
"1737",50498,2019-01-18,4,28,30.6666666666667,3.07692307692308,"male",4,"Public/2"
"1743",57218,2019-01-20,4,22,24.9333333333333,4.92307692307692,"male",4,"Private/0"
"1751",98871,2019-02-03,4,22.8,25.2,5.53846153846154,"male",4,"Private/0"
"1752",27361,2019-01-10,4,20.8,26,6.15384615384615,"male",3,"Private/3"
"1753",91207,2019-02-01,4,23.2,21.2,3.69230769230769,"male",4,"Private/1"
"1757",43318,2019-01-15,4,27.6,31.0666666666667,3.07692307692308,"male",4,"Public/0"
"1766",29442,2019-01-11,4,20,28.1333333333333,5.23076923076923,"male",4,"Private/2"
"1767",39568,2019-01-14,4,24,29.4666666666667,4.61538461538461,"male",4,"Private/3"
"1768",6767,2019-01-03,4,25.2,32.8,3.69230769230769,"male",4,"Public/2"
"1779",82107,2019-01-29,4,24.8,23.3333333333333,3.38461538461538,"male",3,"Private/1"
"1781",46545,2019-01-17,4,26,30.2666666666667,2.76923076923077,"male",3,"Public/2"
"1792",5497,2019-01-02,4,24.4,20.5333333333333,6.46153846153846,"male",4,"Private/1"
"1794",84843,2019-01-30,4,26,24.9333333333333,6.15384615384615,"male",3,"Public/2"
"1803",27376,2019-01-10,4,26,23.2,3.38461538461538,"male",4,"Public/1"
"1805",26278,2019-01-10,4,26,31.4666666666667,4.61538461538461,"male",3,"Public/1"
"1815",1443,2019-01-01,4,18.4,26.4,7.07692307692308,"male",4,"Private/2"
"1820",37916,2019-01-14,4,27.2,29.8666666666667,4.30769230769231,"male",3,"Public/0"
"1821",42559,2019-01-15,4,26.8,28.1333333333333,6.76923076923077,"male",4,"Public/1"
"1824",56431,2019-01-20,4,24,27.8666666666667,2.76923076923077,"male",4,"Private/0"
"1826",22820,2019-01-08,4,19.6,27.0666666666667,6.15384615384615,"male",4,"Private/0"
"1827",55777,2019-01-20,4,27.2,28.8,5.23076923076923,"male",3,"Public/2"
"1830",7341,2019-01-03,4,25.6,29.2,2.46153846153846,"male",3,"Public/1"
"1838",96559,2019-02-03,4,23.2,22.9333333333333,3.07692307692308,"male",4,"Private/0"
"1845",85697,2019-01-30,4,27.6,29.0666666666667,4.30769230769231,"male",3,"Public/2"
"1849",99825,2019-01-09,4,26.8,28.5333333333333,4.30769230769231,"male",4,"Public/1"
"1859",22494,2019-01-08,4,17.6,27.2,4,"male",3,"Private/1"
"1860",58158,2019-01-21,4,25.2,24.6666666666667,9.23076923076923,"male",3,"Public/0"
"1864",25015,2019-01-09,4,19.6,26.9333333333333,3.69230769230769,"male",4,"Private/0"
"1870",69435,2019-01-25,4,24,33.3333333333333,6.46153846153846,"male",4,"Private/0"
"1880",96803,2019-02-03,4,21.2,31.2,3.07692307692308,"male",3,"Private/0"
"1887",23238,2019-01-09,4,27.6,23.4666666666667,3.69230769230769,"male",4,"Public/1"
"1899",91083,2019-02-01,4,26,33.6,4,"male",3,"Public/1"
"1905",85580,2019-01-30,4,27.6,16.8,5.23076923076923,"male",4,"Public/1"
"1907",27642,2019-01-10,4,26,20.1333333333333,6.15384615384615,"male",3,"Public/0"
"1911",47808,2019-01-17,4,18.4,19.0666666666667,4.30769230769231,"male",4,"Private/0"
"1915",41896,2019-01-15,4,26,26.2666666666667,2.76923076923077,"male",4,"Public/1"
"1924",10430,2019-01-04,4,28,24.9333333333333,4,"male",4,"Public/0"
"1934",74023,2019-01-26,4,26.4,24.5333333333333,4.30769230769231,"male",3,"Public/0"
"1941",92175,2019-02-01,4,16.4,26.2666666666667,5.84615384615385,"male",4,"Private/2"
"1953",58822,2019-01-21,4,22,20.2666666666667,7.07692307692308,"male",3,"Private/1"
"1955",78060,2019-01-28,4,23.2,31.8666666666667,5.23076923076923,"male",4,"Private/0"
"1961",688,2019-01-01,4,27.6,21.0666666666667,3.38461538461538,"male",4,"Public/1"
"1966",69886,2019-01-25,4,26.4,25.0666666666667,3.69230769230769,"male",3,"Public/1"
"1969",54935,2019-01-20,4,25.6,27.2,4,"male",4,"Public/2"
"1971",50260,2019-01-18,4,24,30.5333333333333,3.38461538461538,"male",3,"Private/1"
"1982",57751,2019-01-21,4,25.6,29.0666666666667,3.07692307692308,"male",3,"Public/2"
"1985",5496,2019-01-02,4,28,23.4666666666667,6.76923076923077,"male",3,"Public/3"
"1989",95552,2019-02-03,4,27.2,32.2666666666667,4.30769230769231,"male",4,"Public/0"
"2007",36535,2019-01-13,4,26,21.2,4,"male",4,"Public/1"
"2012",38762,2019-01-14,4,26.8,27.6,6.15384615384615,"male",4,"Public/1"
"2014",70238,2019-01-25,4,25.2,25.3333333333333,5.84615384615385,"male",4,"Public/3"
"2029",86822,2019-01-31,4,20.8,28.1333333333333,4,"male",3,"Private/1"
"2038",89451,2019-02-01,4,28,28.9333333333333,5.23076923076923,"male",4,"Public/2"
"2049",94069,2019-02-02,4,28,28.4,4,"male",4,"Public/2"
"2052",11137,2019-01-04,4,26.8,27.4666666666667,3.07692307692308,"male",3,"Public/0"
"2056",70356,2019-01-25,4,26,33.0666666666667,4.30769230769231,"male",4,"Public/1"
"2059",98284,2019-01-04,4,26,24.9333333333333,2.46153846153846,"male",3,"Public/2"
"2062",95347,2019-02-03,4,27.6,40.4,4.92307692307692,"male",3,"Public/0"
"2066",53886,2019-01-19,4,24.4,27.0666666666667,6.15384615384615,"male",3,"Private/1"
"2068",58197,2019-01-21,4,28,30.2666666666667,2.46153846153846,"male",4,"Public/1"
"2071",26001,2019-01-10,4,20,28.6666666666667,1.84615384615385,"male",4,"Private/1"
"2081",68426,2019-01-24,4,24.8,20.9333333333333,6.15384615384615,"male",4,"Private/1"
"2082",85383,2019-01-30,4,23.6,31.0666666666667,4,"male",4,"Private/0"
"2083",66822,2019-01-24,4,24.8,27.4666666666667,4,"male",4,"Private/2"
"2088",8526,2019-01-03,4,27.2,24.1333333333333,4.30769230769231,"male",4,"Public/3"
"2092",47398,2019-01-17,4,27.6,25.8666666666667,2.46153846153846,"male",4,"Public/1"
"2095",31854,2019-01-12,4,23.6,34.4,4.30769230769231,"male",3,"Private/1"
"2097",63507,2019-01-23,4,26.8,18.4,4.92307692307692,"male",4,"Public/0"
"2099",65391,2019-01-23,4,27.6,22.8,4,"male",3,"Public/0"
"2100",75067,2019-01-27,4,18.8,24.6666666666667,7.07692307692308,"male",4,"Private/0"
"2102",55053,2019-01-20,4,21.6,27.6,0.615384615384615,"male",4,"Private/2"
"2103",67604,2019-01-24,4,22,25.6,4.92307692307692,"male",3,"Private/1"
"2110",17624,2019-01-07,4,26,28.8,4.30769230769231,"male",4,"Public/1"
"2126",55363,2019-01-20,4,24,30.2666666666667,5.53846153846154,"male",4,"Private/1"
"2139",62516,2019-01-22,4,27.2,23.8666666666667,4.30769230769231,"male",3,"Public/1"
"2147",38702,2019-01-14,4,21.6,29.7333333333333,5.23076923076923,"male",4,"Private/1"
"2150",19484,2019-01-07,4,27.2,28.2666666666667,6.15384615384615,"male",4,"Public/0"
"2157",92603,2019-02-02,4,22.8,31.2,6.76923076923077,"male",4,"Private/2"
"2165",3271,2019-01-02,4,24,24.1333333333333,4,"male",4,"Private/0"
"2167",21418,2019-01-08,4,28,33.6,6.46153846153846,"male",3,"Public/1"
"2174",69671,2019-01-25,4,27.2,26.4,4.30769230769231,"male",3,"Public/1"
"2178",69204,2019-01-25,4,26.4,26.2666666666667,4.30769230769231,"male",4,"Public/1"
"2179",31388,2019-01-11,4,18.8,22.9333333333333,5.23076923076923,"male",3,"Private/1"
"2180",11602,2019-01-05,4,25.6,27.0666666666667,1.84615384615385,"male",3,"Public/0"
"2198",40572,2019-01-15,4,24.8,20.2666666666667,6.76923076923077,"male",3,"Private/1"
"2199",57004,2019-01-20,4,20.4,28.8,3.38461538461538,"male",4,"Private/1"
"2201",84547,2019-01-30,4,26.4,28.2666666666667,4.61538461538461,"male",3,"Public/1"
"2209",47227,2019-01-17,4,27.2,33.2,5.53846153846154,"male",3,"Public/1"
"2211",61249,2019-01-22,4,27.6,25.2,7.69230769230769,"male",3,"Public/1"
"2216",32727,2019-01-12,4,26.4,24.5333333333333,3.69230769230769,"male",3,"Public/1"
"2219",36638,2019-01-13,4,27.6,40.6666666666667,8.30769230769231,"male",3,"Public/1"
"2222",53934,2019-01-19,4,19.2,27.3333333333333,3.07692307692308,"male",4,"Private/2"
"2225",11671,2019-01-05,4,26,32.2666666666667,3.07692307692308,"male",3,"Public/1"
"2227",22384,2019-01-08,4,25.6,29.3333333333333,3.69230769230769,"male",3,"Public/2"
"2230",82481,2019-01-29,4,28,28.1333333333333,3.69230769230769,"male",4,"Public/1"
"2236",6181,2019-01-03,4,15.2,23.8666666666667,5.23076923076923,"male",4,"Private/0"
"2269",27260,2019-01-10,4,26.8,25.4666666666667,4.61538461538461,"male",4,"Public/0"
"2272",77471,2019-01-27,4,25.6,29.3333333333333,4.92307692307692,"male",4,"Public/2"
"2283",70671,2019-01-25,4,27.6,25.8666666666667,4.30769230769231,"male",3,"Public/0"
"2304",14398,2019-01-06,4,26,25.7333333333333,3.69230769230769,"male",4,"Public/0"
"2313",92765,2019-02-02,4,20.4,22.5333333333333,4.61538461538461,"male",4,"Private/0"
"2320",46596,2019-01-17,4,27.6,37.2,5.23076923076923,"male",4,"Public/1"
"2324",40434,2019-01-15,4,26.8,31.2,4,"male",3,"Public/0"
"2325",27246,2019-01-10,4,25.6,23.6,6.76923076923077,"male",3,"Public/1"
"2328",36548,2019-01-13,4,22.4,23.8666666666667,5.53846153846154,"male",3,"Private/1"
"2340",63481,2019-01-23,4,27.6,29.3333333333333,2.46153846153846,"male",3,"Public/1"
"2345",24289,2019-01-09,4,27.6,23.8666666666667,5.84615384615385,"male",3,"Public/1"
"2368",89424,2019-02-01,4,16.4,26.8,0.615384615384615,"male",3,"Private/2"
"2370",36685,2019-01-13,4,26.8,21.4666666666667,2.76923076923077,"male",4,"Public/0"
"2372",76587,2019-01-27,4,25.6,27.2,3.07692307692308,"male",4,"Public/0"
"2373",50802,2019-01-18,4,23.2,27.3333333333333,5.84615384615385,"male",3,"Private/0"
"2376",7265,2019-01-03,4,24.4,22.9333333333333,6.46153846153846,"male",4,"Private/1"
"2382",15392,2019-01-06,4,24.8,26.9333333333333,5.53846153846154,"male",3,"Private/2"
"2384",38137,2019-01-14,4,27.6,27.6,4.61538461538461,"male",3,"Public/1"
"2392",17763,2019-01-07,4,25.6,19.8666666666667,5.23076923076923,"male",3,"Public/1"
"2396",12208,2019-01-05,4,26.4,31.0666666666667,6.46153846153846,"male",3,"Public/0"
"2406",54304,2019-01-19,4,22,26.2666666666667,5.53846153846154,"male",4,"Private/1"
"2414",76929,2019-01-27,4,28,34.6666666666667,5.53846153846154,"male",4,"Public/2"
"2418",88465,2019-01-31,4,21.6,27.6,4.30769230769231,"male",4,"Private/1"
"2420",65604,2019-01-23,4,15.6,28.6666666666667,4,"male",4,"Private/0"
"2424",37081,2019-01-13,4,27.6,30.2666666666667,3.69230769230769,"male",3,"Public/0"
"2425",17220,2019-01-07,4,27.2,31.4666666666667,7.38461538461539,"male",3,"Public/0"
"2426",40201,2019-01-15,4,26.4,23.6,4.61538461538461,"male",4,"Public/1"
"2428",7698,2019-01-03,4,27.2,24,9.84615384615385,"male",4,"Public/0"
"2432",19896,2019-01-07,4,24.8,31.6,2.76923076923077,"male",3,"Private/1"
"2438",42886,2019-01-15,4,27.2,24.8,1.23076923076923,"male",3,"Public/1"
"2439",84590,2019-01-30,4,23.6,26,2.76923076923077,"male",3,"Private/1"
"2445",88622,2019-01-31,4,24,28.8,5.23076923076923,"male",3,"Private/1"
"2449",14860,2019-01-06,4,23.6,21.4666666666667,5.53846153846154,"male",4,"Private/1"
"2451",37885,2019-01-14,4,24.4,27.6,-0.307692307692308,"male",3,"Private/0"
"2465",73716,2019-01-26,4,23.2,31.6,4.30769230769231,"male",4,"Private/2"
"2473",50048,2019-01-18,4,21.6,28.4,4.61538461538461,"male",4,"Private/2"
"2475",38728,2019-01-14,4,27.2,20.5333333333333,5.53846153846154,"male",3,"Public/1"
"2486",1000,2019-01-01,4,23.6,26.2666666666667,5.53846153846154,"male",4,"Private/0"
"2488",55170,2019-01-20,4,23.6,24.2666666666667,4.30769230769231,"male",4,"Private/1"
"2490",97320,2019-02-03,4,25.2,26,4.61538461538461,"male",4,"Public/1"
"15",87633,2019-01-30,5,30,29.6666666666667,5.38461538461539,"male",4,"Public/0"
"20",4606,2019-01-02,5,33,35,6.92307692307692,"male",3,"Public/1"
"35",14259,2019-01-05,5,22,31.3333333333333,5,"male",4,"Private/0"
"37",48952,2019-01-17,5,34,36.6666666666667,5.76923076923077,"male",3,"Public/1"
"41",28258,2019-01-10,5,34.5,23.3333333333333,1.53846153846154,"male",4,"Public/3"
"43",12463,2019-01-05,5,31.5,40.5,4.61538461538461,"male",3,"Public/0"
"46",88378,2019-01-31,5,34.5,28,8.84615384615385,"male",3,"Public/1"
"49",136,2019-01-01,5,23.5,35,1.15384615384615,"male",3,"Private/1"
"68",55268,2019-01-19,5,24.5,32.6666666666667,4.23076923076923,"male",4,"Private/2"
"72",17495,2019-01-06,5,26,37,5.38461538461539,"male",3,"Public/0"
"79",78435,2019-01-27,5,31.5,36.5,8.46153846153846,"male",4,"Public/1"
"85",92166,2019-02-01,5,35,30.3333333333333,8.84615384615385,"male",3,"Public/0"
"95",66861,2019-01-23,5,32.5,30.1666666666667,5,"male",3,"Public/1"
"96",33512,2019-01-12,5,30,36.1666666666667,8.46153846153846,"male",4,"Public/1"
"99",34276,2019-01-12,5,30.5,37.3333333333333,3.07692307692308,"male",3,"Public/1"
"112",90984,2019-01-31,5,34.5,40,5.38461538461539,"male",3,"Public/2"
"125",39706,2019-01-14,5,34.5,37.1666666666667,10.7692307692308,"male",3,"Public/2"
"145",17542,2019-01-06,5,25.5,29.5,10.3846153846154,"male",4,"Public/0"
"148",1783,2019-01-01,5,31,29.8333333333333,7.30769230769231,"male",3,"Public/2"
"164",90576,2019-01-31,5,35,35.8333333333333,6.53846153846154,"male",4,"Public/1"
"172",73537,2019-01-26,5,33.5,30.3333333333333,5.38461538461539,"male",4,"Public/2"
"173",47888,2019-01-17,5,33,34.3333333333333,8.84615384615385,"male",4,"Public/1"
"178",18809,2019-01-07,5,33.5,39.1666666666667,9.61538461538461,"male",3,"Public/1"
"187",49855,2019-01-17,5,23,36.1666666666667,7.69230769230769,"male",3,"Private/1"
"198",35451,2019-01-13,5,24,33.8333333333333,9.61538461538461,"male",4,"Private/1"
"200",93562,2019-02-01,5,24,41.1666666666667,2.30769230769231,"male",4,"Private/3"
"213",52495,2019-01-18,5,32,25,6.92307692307692,"male",4,"Public/0"
"215",60186,2019-01-21,5,25.5,26.8333333333333,2.30769230769231,"male",4,"Public/1"
"230",16317,2019-01-06,5,27.5,33.1666666666667,6.53846153846154,"male",4,"Public/2"
"251",38551,2019-01-14,5,33,36.3333333333333,6.53846153846154,"male",3,"Public/3"
"264",83275,2019-01-29,5,34.5,32.8333333333333,1.92307692307692,"male",3,"Public/2"
